epoch     	mean_ops    	median_ops  	unique_ids  	modal_id  	representative_tape (modal_count)
307       	50.6742     	64.0        	1709        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (65662)
308       	50.7581     	64.0        	1770        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (70780)
309       	50.7503     	64.0        	1755        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (73339)
310       	50.8168     	64.0        	1749        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (71672)
311       	50.8326     	64.0        	1749        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (68471)
312       	50.8642     	64.0        	1693        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (66937)
313       	50.9033     	64.0        	1729        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (63994)
314       	50.8173     	64.0        	1753        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (65914)
315       	50.7309     	64.0        	1699        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (66426)
316       	50.7550     	64.0        	1743        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (66558)
317       	50.7366     	64.0        	1706        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (66293)
318       	50.6745     	64.0        	1735        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (67195)
319       	50.6055     	64.0        	1770        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (66036)
320       	50.5096     	64.0        	1789        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (69368)
321       	50.5696     	64.0        	1760        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (67833)
322       	50.5817     	64.0        	1742        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (70139)
323       	50.6153     	64.0        	1722        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (71544)
324       	50.3934     	64.0        	1777        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (69498)
325       	50.4361     	64.0        	1726        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (70013)
326       	50.5476     	64.0        	1786        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (72444)
327       	50.5670     	64.0        	1795        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (69370)
328       	50.4568     	64.0        	1758        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (67963)
329       	50.7297     	64.0        	1762        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (68345)
330       	50.7222     	64.0        	1715        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (70645)
331       	50.7373     	64.0        	1703        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (70011)
332       	50.6777     	64.0        	1713        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (70264)
333       	50.8517     	64.0        	1776        	4570635   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (70779)
334       	50.8936     	64.0        	1713        	4570635   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (70972)
335       	50.9212     	64.0        	1671        	4570635   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (73080)
336       	50.9244     	64.0        	1699        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (72568)
337       	50.8903     	64.0        	1675        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (71677)
338       	50.9181     	64.0        	1736        	4570635   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (74104)
339       	50.8868     	64.0        	1718        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (73847)
340       	50.8765     	64.0        	1736        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (76026)
341       	50.8736     	64.0        	1699        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (76151)
342       	50.8024     	64.0        	1692        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (75638)
343       	50.8083     	64.0        	1689        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (74234)
344       	50.8555     	64.0        	1630        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (76667)
345       	50.8487     	64.0        	1640        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (75387)
346       	50.7915     	64.0        	1670        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (72190)
347       	50.8055     	64.0        	1624        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (75128)
348       	50.6498     	64.0        	1627        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (73342)
349       	50.6041     	64.0        	1612        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (73083)
350       	50.6475     	64.0        	1665        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (73849)
351       	50.6842     	64.0        	1635        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (75770)
352       	50.8069     	64.0        	1667        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (77051)
353       	50.7987     	64.0        	1654        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (77687)
354       	50.7641     	64.0        	1721        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (77436)
355       	50.7498     	64.0        	1652        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (74491)
356       	50.7844     	64.0        	1665        	3413519   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (70905)
357       	50.8063     	64.0        	1637        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (68090)
358       	50.7911     	64.0        	1674        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (70139)
359       	50.7242     	64.0        	1669        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (70650)
360       	50.7999     	64.0        	1640        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (71034)
361       	50.7858     	64.0        	1698        	7242900   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (72182)
362       	50.8119     	64.0        	1639        	7242900   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (71422)
363       	50.7829     	64.0        	1670        	7242900   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (72444)
364       	50.7061     	64.0        	1666        	7242900   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (71541)
365       	50.8968     	64.0        	1659        	7242900   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (68981)
366       	50.8804     	64.0        	1625        	7242900   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (70518)
367       	50.9207     	64.0        	1633        	7242900   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (68858)
368       	50.7967     	64.0        	1609        	4570635   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (67579)
369       	50.7139     	64.0        	1606        	4570635   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (69628)
370       	50.7295     	64.0        	1656        	4570635   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (70713)
371       	50.7296     	64.0        	1654        	4570635   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (73595)
372       	50.7401     	64.0        	1604        	4570635   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (71482)
373       	50.5925     	64.0        	1627        	4570635   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (70014)
374       	50.4512     	64.0        	1648        	4570635   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (69563)
375       	50.5219     	64.0        	1642        	4570635   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (70652)
376       	50.6250     	64.0        	1648        	4570635   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (69759)
377       	50.7174     	64.0        	1622        	4570635   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (74751)
378       	50.6669     	64.0        	1662        	4570635   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (75003)
379       	50.5700     	64.0        	1650        	4570635   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (72571)
380       	50.4654     	64.0        	1677        	4570635   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (70780)
381       	50.4244     	64.0        	1633        	4570635   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (71994)
382       	50.3304     	64.0        	1610        	4570635   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (72763)
383       	50.3815     	64.0        	1630        	4570635   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (77685)
384       	50.3771     	64.0        	1660        	4570635   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (80629)
385       	50.2945     	64.0        	1669        	4570635   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (79540)
386       	50.2132     	64.0        	1605        	4570635   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (80825)
387       	50.2228     	64.0        	1638        	4570635   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (80763)
388       	50.2246     	64.0        	1656        	4570635   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (84216)
389       	50.2338     	64.0        	1600        	4570635   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (78906)
390       	50.1352     	64.0        	1656        	4570635   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (79546)
391       	50.0147     	64.0        	1665        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (75137)
392       	50.0641     	64.0        	1632        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (78788)
393       	50.1673     	64.0        	1589        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (81414)
394       	50.1887     	64.0        	1557        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (82116)
395       	50.1613     	64.0        	1590        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (82681)
396       	50.2325     	64.0        	1567        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (82998)
397       	50.1939     	64.0        	1652        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (82747)
398       	50.2500     	64.0        	1634        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (84472)
399       	50.2014     	64.0        	1575        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (86200)
400       	50.2231     	64.0        	1589        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (85176)
401       	50.2802     	64.0        	1635        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (85371)
402       	50.2703     	64.0        	1570        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (89017)
403       	50.3185     	64.0        	1596        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (85751)
404       	50.3829     	64.0        	1687        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (84980)
405       	50.2751     	64.0        	1561        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (81976)
406       	50.2691     	64.0        	1578        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (79611)
407       	50.2666     	64.0        	1566        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (79544)
408       	50.3113     	64.0        	1593        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (84027)
409       	50.3600     	64.0        	1568        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (84281)
410       	50.3299     	64.0        	1601        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (86328)
411       	50.4146     	64.0        	1582        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (87034)
412       	50.4557     	64.0        	1589        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (89271)
413       	50.4164     	64.0        	1609        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (85876)
414       	50.4092     	64.0        	1555        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (89208)
415       	50.4095     	64.0        	1636        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (87288)
416       	50.3814     	64.0        	1565        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (90042)
417       	50.3899     	64.0        	1551        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (86200)
418       	50.4723     	64.0        	1532        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (88824)
419       	50.4368     	64.0        	1528        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (89275)
420       	50.4293     	64.0        	1563        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (87223)
421       	50.4473     	64.0        	1600        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (85623)
422       	50.4946     	64.0        	1613        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (83705)
423       	50.4892     	64.0        	1591        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (80895)
424       	50.5051     	64.0        	1561        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (83897)
425       	50.4529     	64.0        	1567        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (81462)
426       	50.3936     	64.0        	1599        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (79862)
427       	50.3417     	64.0        	1560        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (80826)
428       	50.4383     	64.0        	1541        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (82168)
429       	50.4963     	64.0        	1611        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (82107)
430       	50.4991     	64.0        	1598        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (81648)
431       	50.4941     	64.0        	1573        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (81592)
432       	50.5221     	64.0        	1563        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (84857)
433       	50.5130     	64.0        	1516        	7446395   	|                                                                | (79799)
434       	50.4788     	64.0        	1508        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (80697)
435       	50.5176     	64.0        	1500        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (79483)
436       	50.4944     	64.0        	1527        	4100144   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (77941)
437       	50.4772     	64.0        	1575        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (78520)
438       	50.5637     	64.0        	1540        	5408665   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (77691)
439       	50.4315     	64.0        	1552        	5408665   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (79226)
440       	50.4114     	64.0        	1529        	5408665   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (80572)
441       	50.4408     	64.0        	1530        	5408665   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (81273)
442       	50.4693     	64.0        	1522        	5408665   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (80123)
443       	50.4179     	64.0        	1540        	5408665   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (81783)
444       	50.4111     	64.0        	1533        	265955    	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (83575)
445       	50.3818     	64.0        	1576        	265955    	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (85881)
446       	50.2362     	64.0        	1498        	265955    	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (84603)
447       	50.2006     	64.0        	1559        	265955    	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (83258)
448       	50.3659     	64.0        	1534        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (84210)
449       	50.3473     	64.0        	1514        	265955    	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (85555)
450       	50.3764     	64.0        	1490        	265955    	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (82618)
451       	50.3087     	64.0        	1520        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (83896)
452       	50.3878     	64.0        	1538        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (83708)
453       	50.3745     	64.0        	1584        	7446395   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (85241)
454       	50.4193     	64.0        	1506        	5408665   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (80763)
455       	50.3891     	64.0        	1478        	5408665   	|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| (83579)
